t	x	y	v
214	30.0	240.5415719574838	7.493313227914332	
214	30.0	273.23168637201627	9.601587445987251	
215	30.0	210.0	0.0	
215	30.0	210.0	0.0	
215	42.81589957881639	210.0	5.086751513836495	
215	68.71846911485862	210.0	8.174047506936946	
215	103.2180296943956	210.0	9.962111657920925	
215	30.0	210.0	0.0	
215	30.0	210.0	0.0	
215	30.0	197.1849239325903	5.086560356194599	
215	30.0	171.28507205853512	8.173355983981088	
215	30.0	136.8141152291347	9.95419839884901	
215	30.0	210.0	0.0	
215	30.0	210.0	0.0	
215	30.0	222.8150760674097	5.086560356194599	
215	30.0	248.71492794146488	8.173355983981088	
215	30.0	283.1858847708653	9.95419839884901	
216	30.0	210.0	0.0	
216	30.0	208.6291843293993	1.3708156706006926	
216	30.0	191.0547609551045	6.130162977485776	
216	30.0	162.55603457751042	8.729037481024704	
216	30.0	126.5713711186853	10.242744110449388	
216	30.0	210.0	0.0	
216	31.370846885362816	210.0	1.3708468853628173	
216	48.94623297756195	210.0	6.130333398745552	
216	77.44855740504427	210.0	8.730088290185643	
216	113.47020910988128	210.0	10.252179415485681	
216	30.0	210.0	0.0	
216	30.0	211.3708156706007	1.3708156706006926	
216	30.0	228.9452390448955	6.130162977485776	
216	30.0	257.44396542248955	8.729037481024704	
216	30.0	293.4286288813147	10.242744110449388	
217	30.0	210.0	0.0	
217	30.0	205.8648881051681	2.764296224231209	
217	30.0	184.025819440595	7.028941514509517	
217	30.0	153.37897721709993	9.177057360410485	
217	30.0	116.09347661252679	10.477894506158519	
217	30.0	210.0	0.0	
217	30.0	214.1351118948319	2.764296224231209	
217	30.0	235.974180559405	7.028941514509517	
217	30.0	266.6210227829	9.177057360410485	
217	30.0	303.9065233874732	10.477894506158519	
217	30.0	210.0	0.0	
217	34.13517966530265	210.0	2.7643327799398367	
217	55.97535373689598	210.0	7.029120759334031	
217	86.62714678818644	210.0	9.17858938314217	
217	123.95920796699006	210.0	10.488998857108777	
218	30.0	210.0	0.0	
218	38.198820874989984	210.0	4.063641209687335	
218	63.75534540796116	210.0	7.779991671065176	
218	96.16401141220337	210.0	9.536864624016934	
218	134.6409835982418	210.0	10.681775631251753	
218	30.0	210.0	0.0	
218	30.0	218.19871671753083	4.063604822698909	
218	30.0	243.75394726879932	7.779766709394325	
218	30.0	276.15576140794917	9.534738625049151	
218	30.0	314.5753549020572	10.668831514583983	
218	30.0	210.0	0.0	
218	30.0	201.80128328246917	4.063604822698909	
218	30.0	176.24605273120068	7.779766709394325	
218	30.0	143.84423859205077	9.534738625049151	
218	30.0	105.4246450979428	10.668831514583983	
219	30.0	210.25888308846274	0.25888308846272673	
219	30.0	223.43155808188345	5.232841364352622	
219	30.0	252.14760324155588	8.393655972756559	
219	30.0	285.9742746804487	9.818513272499494	
219	30.0	325.39869173106433	10.82333682900711	
219	30.0	209.74111691153726	0.25888308846272673	
219	30.0	196.56844191811655	5.232841364352622	
219	30.0	167.85239675844412	8.393655972756559	
219	30.0	134.02572531955127	9.818513272499494	
219	30.0	94.6013082689357	10.82333682900711	
219	30.259000668319924	210.0	0.25900066831992535	
219	43.43169647063958	210.0	5.232875595649597	
219	72.14932645202344	210.0	8.393981044062285	
219	105.98534359422527	210.0	9.821332182021912	
219	145.47930821964286	210.0	10.838324621401066	
220	30.0	211.896075498743	1.6371924102802462	
220	30.0	229.69235548931022	6.260797407426773	
220	30.0	261.03356414330335	8.885960901747488	
220	30.0	296.01725552972886	10.042980849280163	
220	30.0	336.3466171626643	10.94792543159995	
220	30.0	208.103924501257	1.6371924102802462	
220	30.0	190.30764451068978	6.260797407426773	
220	30.0	158.96643585669662	8.88596090174749	
220	30.0	123.98274447027111	10.042980849280163	
220	30.0	83.65338283733574	10.94792543159995	
220	31.896307883147543	210.0	1.6373072148276198	
220	49.69252521379759	210.0	6.26082874315801	
220	81.03578014254494	210.0	8.886453690521497	
220	116.03192210310152	210.0	10.046578508876246	
220	156.44451352343577	210.0	10.965205303792922	
221	34.90991407281665	210.0	3.0136061896691073	
221	56.83763331285441	210.0	7.145108099056824	
221	90.31096048681775	210.0	9.275180344272812	
221	126.25688037610942	210.0	10.224958273007903	
221	167.51238860460563	210.0	11.067875081169865	
221	30.0	214.9095758171888	3.0135003184457965	
221	30.0	236.837423190643	7.145067701332777	
221	30.0	270.3080104875585	9.274446344255137	
221	30.0	306.23776008267146	10.220504552942574	
221	30.0	347.3946133325383	11.04799616987401	
221	30.0	205.0904241828112	3.0135003184457965	
221	30.0	183.162576809357	7.145067701332777	
221	30.0	149.69198951244147	9.27444634425514	
221	30.0	113.76223991732854	10.220504552942574	
221	30.0	72.60538666746173	11.04799616987401	
222	30.0	200.801785021483	4.2886391613282075	
222	30.0	175.2792877672851	7.883289042071917	
222	30.0	140.11466522255188	9.577324289889603	
222	30.0	103.40104293801926	10.361196979309286	
222	30.0	61.477405169797024	11.12798149766471	
222	30.0	219.198214978517	4.2886391613282075	
222	30.0	244.7207122327149	7.883289042071916	
222	30.0	279.88533477744807	9.577324289889603	
222	30.0	316.59895706198074	10.361196979309288	
222	30.0	358.52259483020305	11.12798149766471	
222	39.19864812125322	210.0	4.288734048436574	
222	64.72098787242803	210.0	7.883354559573611	
222	99.88933204846502	210.0	9.578371561647277	
222	136.62346259630223	210.0	10.366582220192798	
222	192.8813924181646	210.0	11.218160675302233	
223	30.0	195.37049324531006	5.431291776172937	
223	30.0	166.7932413853565	8.486046381928588	
223	30.0	130.30300542491008	9.811659797641799	
223	30.0	92.92791255200518	10.473130386014077	
223	30.0	50.28591936415944	11.191485805637583	
223	44.63002319333155	210.0	5.431375072078328	
223	73.20715024364036	210.0	8.486162371212329	
223	109.70241819310436	210.0	9.81308614463935	
223	147.15591726196192	210.0	10.532454665659687	
223	30.0	224.62950675468994	5.431291776172937	
223	30.0	253.2067586146435	8.486046381928588	
223	30.0	289.6969945750899	9.811659797641799	
223	30.0	327.0720874479948	10.473130386014079	
223	30.0	369.7140806358406	11.191485805637583	
223	204.15386197868412	210.0	11.272469560519522	
224	30.0	231.06217313365784	6.4326663789679035	
224	30.0	262.1746794746881	8.9679208600446	
224	30.0	299.68937499782487	9.992380422734987	
224	30.0	337.6347292201656	10.56264177217074	
224	30.0	380.95548698164043	11.24140634579984	
224	215.47011322584405	210.0	11.316251247159924	
224	51.062761538200895	210.0	6.432738344869345	
224	82.1752714622093	210.0	8.968121218568943	
224	119.70240969543626	210.0	9.99999150233189	
224	157.83820756876588	210.0	10.682290306803976	
224	30.0	188.93782686634216	6.4326663789679035	
224	30.0	157.8253205253119	8.967920860044602	
224	30.0	120.3106250021751	9.992380422734987	
224	30.0	82.36527077983445	10.562641772170739	
224	30.0	39.0445130183596	11.24140634579984	
225	226.82163697595226	210.0	11.351523750108225	
225	58.35197164462902	210.0	7.289210106428123	
225	91.521976049772	210.0	9.346704587562703	
225	129.85342793892258	210.0	10.151018243486309	
225	168.63886064031888	210.0	10.800653071553006	
225	35.235520186360546	30.0	11.280033204720146	
225	30.0	181.64868176578668	7.289145100555492	
225	30.0	148.4793996506478	9.34592087466409	
225	30.0	110.17874571325034	10.131879288924763	
225	30.0	71.73061985081628	10.634650929018159	
225	35.23552018636058	390.0	11.280033204720146	
225	30.0	238.35131823421332	7.289145100555492	
225	30.0	271.5206003493522	9.345920874664088	
225	30.0	309.82125428674965	10.131879288924763	
225	30.0	348.26938014918375	10.634650929018159	
226	46.55573075647331	390.0	11.320210570112728	
226	30.0	246.35228409018703	8.000965855973703	
226	30.0	281.158356527626	9.63775617827378	
226	30.0	320.0613076881774	10.240053401427769	
226	30.0	359.0149794553824	10.745599306198663	
226	66.35302365239566	210.0	8.00105200776665	
226	101.16210283729463	210.0	9.64012678752263	
226	140.12673351614166	210.0	10.273305577219089	
226	30.0	173.64771590981297	8.000965855973703	
226	30.0	138.84164347237402	9.637756178273781	
226	30.0	99.93869231182256	10.240053401427769	
226	30.0	61.0224626420674	10.708157208748878	
226	193.38138025654908	210.0	10.869857271332274	
226	238.2015615644043	210.0	11.379924588452049	
226	46.555730756473274	30.0	11.320210570112728	
227	30.0	165.068234521628	8.579481388184973	
227	30.0	128.9813217890171	9.86032168335692	
227	30.0	89.61233260834027	10.32635970348229	
227	30.0	50.25523210620924	10.767230535858163	
227	30.0	254.931765478372	8.579481388184973	
227	30.0	291.0186782109829	9.860321683356918	
227	30.0	330.3919807332979	10.330673045120495	
227	30.0	369.80926123523324	10.794281779850827	
227	204.25489670872122	210.0	10.873516452172145	
227	249.60434174822524	210.0	11.402780183820923	
227	74.93271267672188	210.0	8.579689024326212	
227	111.02759275238824	210.0	9.865489915093615	
227	150.58854908605207	210.0	10.461815569910417	
227	57.90810824673631	390.0	11.352377490263004	
227	57.908108246736276	30.0	11.352377490263004	
228	69.28616235707302	390.0	11.378054110336715	
228	30.0	156.02849380873656	9.03974071289144	
228	30.0	118.95248111864504	10.028840670372055	
228	30.0	79.21654370145873	10.395788906881538	
228	30.0	39.440168043997076	10.815064062212164	
228	83.9729972281225	210.0	9.040284551400623	
228	121.07439638744877	210.0	10.046803635060531	
228	161.1701125096383	210.0	10.581563423586234	
228	30.0	263.9715061912634	9.03974071289144	
228	30.0	301.0479739038895	10.029295692906608	
228	30.0	340.79414194958315	10.40216121628525	
228	30.0	380.68123041759	10.871969182356711	
228	215.13603527968905	210.0	10.881138570967838	
228	261.02550518657915	210.0	11.421163438353911	
228	69.286162357073	30.0	11.378054110336715	
229	34.449835314053736	30.0	10.89000335805081	
229	80.68462940443034	30.0	11.398467047357345	
229	34.614140173806206	390.0	10.932909756216235	
229	80.68462940443037	390.0	11.398467047357345	
229	226.02711924606317	210.0	10.891083966374104	
229	272.4614463820019	210.0	11.435941195422734	
229	30.0	146.62957266457673	9.398921144159836	
229	30.0	108.7964262793581	10.156054839286943	
229	30.0	68.76434499678778	10.452198704670952	
229	30.0	273.37046598739505	9.398959796131633	
229	30.0	311.20508016196425	10.15710625807476	
229	30.0	351.25766507438215	10.463523124798993	
229	93.37388089117124	210.0	9.400883663048747	
229	131.2641138391001	210.0	10.189717451651333	
229	171.8713720328276	210.0	10.701259523189304	
230	185.66494181070453	210.0	10.79356977787694	
230	236.92940028287285	210.0	10.902281036809685	
230	283.9092595447499	210.0	11.447813162747973	
230	45.347351662596466	30.0	10.897516348542728	
230	92.09923249186147	30.0	11.414603087431125	
230	30.0	283.0452478944559	9.67478190706085	
230	30.0	321.4593594843718	10.254279322407596	
230	30.0	361.7961601529874	10.538495078605237	
230	30.0	136.95492181048525	9.67465085409147	
230	30.0	98.54423867473841	10.252187604619696	
230	30.0	58.1872687255518	10.57707627123598	
230	103.05329417171392	210.0	9.679413280542674	
230	141.56926914818192	210.0	10.305155309081801	
230	45.541303236388664	390.0	10.927163062582459	
230	92.0992324918615	390.0	11.414603087431125	
231	30.0	292.92914441932845	9.883896524872583	
231	30.0	331.790744975268	10.33138549089622	
231	30.0	372.38972054628596	10.593560393298542	
231	56.254271310497685	30.0	10.906919647901221	
231	103.52648562747811	30.0	11.427253135616644	
231	196.4824939326797	210.0	10.817552121975167	
231	247.8434357829719	210.0	10.914035500099073	
231	295.36660325152394	210.0	11.457343706774072	
231	56.468395429729945	390.0	10.927092193341283	
231	103.52648562747814	390.0	11.427253135616644	
231	112.94608642421433	210.0	9.89279225250041	
231	152.03401573277648	210.0	10.464746584594577	
231	30.0	127.07134576403412	9.88357604645112	
231	30.0	88.21009227478783	10.334146399950578	
231	30.0	47.51531971951639	10.671949006035412	
232	30.0	302.97048182672495	10.041337407396489	
232	30.0	342.18311342631506	10.392368451047032	
232	30.0	383.02432566556405	10.634605119278085	
232	207.31868253198968	210.0	10.83618859930998	
232	258.769340302486	210.0	10.925904519514091	
232	306.8315909938732	210.0	11.464987742349248	
232	67.17157792173997	30.0	10.91730661124228	
232	114.96353352506449	30.0	11.437047897586375	
232	30.0	117.0299542488172	10.041391515216914	
232	30.0	77.80682575468984	10.403266520097986	
232	30.0	36.77144724774011	10.743872471776275	
232	67.39908687346275	390.0	10.930691443732803	
232	114.96353352506452	390.0	11.437047897586375	
232	123.00869031222345	210.0	10.062603888009116	
232	162.6209653039395	210.0	10.586949571163032	
233	218.1696137835088	210.0	10.850931251519123	
233	269.70695305533025	210.0	10.937612752844242	
233	318.30270275561264	210.0	11.471111761739474	
233	30.0	106.86919594274556	10.160758306071648	
233	30.0	67.34568410613633	10.461141648553504	
233	133.20613112857845	210.0	10.19744081635499	
233	173.30094197276438	210.0	10.67997666882489	
233	47.478575119738906	30.0	10.512628698588516	
233	78.09966485467704	30.0	10.92808693293708	
233	126.40802009752935	30.0	11.444486572464857	
233	30.0	313.12995728243544	10.159475455710504	
233	30.0	352.62372505632885	10.440611630013818	
233	47.182477541906465	390.0	10.49233347931185	
233	78.33568950380578	390.0	10.936602630343037	
233	126.40802009752937	390.0	11.444486572464857	
234	57.58984970408374	390.0	10.407372162177275	
234	89.27959461245794	390.0	10.943905108652153	
234	137.8579797168573	390.0	11.449959619327919	
234	57.88355132683411	30.0	10.404976207095206	
234	89.0385466421514	30.0	10.938881787474362	
234	137.85797971685727	30.0	11.449959619327919	
234	187.05140781502138	210.0	10.75046584225699	
234	229.03244620564152	210.0	10.862832422132726	
234	280.6559490445369	210.0	10.94899598920665	
234	329.77871363719106	210.0	11.476010881578436	
234	30.0	323.37807285749545	10.248115575060009	
234	30.0	363.1986502328808	10.574925176551952	
234	143.51053875185875	210.0	10.304407623280294	
234	30.0	96.61769816562621	10.25149777711936	
234	30.0	56.7546050832793	10.591079022857034	
235	30.0	333.7042387268725	10.326165869377066	
235	30.0	373.8391090960413	10.640458863160438	
235	153.92176030309946	210.0	10.411221551240715	
235	67.95962464302822	390.0	10.369774938944476	
235	100.23157033928965	390.0	10.951975726831698	
235	149.31174615219635	390.0	11.453766435339038	
235	68.24040932660465	30.0	10.356857999770545	
235	99.98799989341067	30.0	10.949453251259271	
235	149.31174615219632	30.0	11.453766435339038	
235	197.77030518745138	210.0	10.71889737243002	
235	239.90510037496688	210.0	10.872654169325369	
235	291.61591222192925	210.0	10.959963177392371	
235	341.2586362769574	210.0	11.47992263976638	
235	30.0	86.28710681803021	10.330591347596002	
235	30.0	46.06756122354711	10.68704385973219	
236	208.47040658032273	210.0	10.70010139287135	
236	250.78604882449523	210.0	10.880948449528344	
236	302.58638304833573	210.0	10.970470826406487	
236	352.7416744245324	210.0	11.483038147574973	
236	78.58173980497176	30.0	10.341330478367105	
236	110.94765637462909	30.0	10.959656481218412	
236	160.76787470142176	30.0	11.45612854922545	
236	30.0	75.88897685888591	10.398129959144292	
236	30.0	35.30989876221471	10.757662461332403	
236	30.0	344.0936522605976	10.389413533725067	
236	30.0	384.5234747999746	10.684365703933343	
236	164.45912144111063	210.0	10.537361138011171	
236	78.318543224724	390.0	10.358918581695773	
236	111.19196445204528	390.0	10.96039411275564	
236	160.7678747014218	390.0	11.45612854922545	
237	219.16027655679417	210.0	10.689869976471453	
237	261.67416425491547	210.0	10.888115430420253	
237	313.5668888267622	210.0	10.980505778426437	
237	364.22718551901784	210.0	11.485511094485437	
237	175.09033341594315	210.0	10.63121197483252	
237	30.0	65.43395334213452	10.455023516751396	
237	38.27872724046935	390.0	10.755252440494731	
237	88.68202840852703	390.0	10.36348518380303	
237	122.16084237350046	390.0	10.968877921455169	
237	172.2250733774536	390.0	11.457198676031817	
237	49.09562740554	30.0	10.639877409680544	
237	88.9259382848856	30.0	10.344198479913839	
237	121.91706351384882	30.0	10.96940713921972	
237	172.22507337745358	30.0	11.457198676031817	
237	30.0	354.53366740290545	10.440015142307846	
238	30.0	54.867323706037745	10.566629636096769	
238	180.0	383.31786095356074	11.457065668985623	
238	49.02251692803563	390.0	10.74378968756628	
238	99.05895693690715	390.0	10.376928528380125	
238	133.1380805189455	390.0	10.977238145445039	
238	30.0	365.0946877513315	10.56102034842606	
238	59.65222352523566	30.0	10.556596119695662	
238	99.28341741295522	30.0	10.35747912806961	
238	132.8957225799649	30.0	10.978659066116107	
238	199.14376599476458	210.0	10.414832438453473	
238	229.84567255492598	210.0	10.685395998131805	
238	272.56860994456457	210.0	10.894445689649107	
238	324.55696249358425	210.0	10.99007366682208	
238	375.71465053188973	210.0	11.48746501287187	
238	180.0	48.13403088914609	11.451891842706885	
239	180.0	59.5799748050205	11.44594391587441	
239	30.0	44.22306665415075	10.644257051886994	
239	209.4460169925463	210.0	10.302250997781714	
239	240.53046177739802	210.0	10.684789222472041	
239	283.4687606057384	210.0	10.900150661173809	
239	335.5561537329484	210.0	10.999191239364153	
239	387.2036496663559	210.0	11.48899913446617	
239	180.0	371.865228551384	11.452632402176752	
239	30.0	375.68870299857844	10.594015247246956	
239	59.756815856856896	390.0	10.734298928821266	
239	109.45429826456697	390.0	10.395341327659828	
239	144.16324503498845	390.0	11.025164516042969	
239	70.15464371092308	30.0	10.502420185687422	
239	109.65992655170916	30.0	10.376509138753944	
239	143.93794867157013	30.0	11.042226091605228	
240	219.69363068810156	210.0	10.247613695555266	
240	251.21723057485377	210.0	10.686768797455741	
240	294.3741451735198	210.0	10.90538456778142	
240	346.56403504051747	210.0	11.007881307569075	
240	398.69384277483465	210.0	11.490193108478781	
240	180.0	360.416608742803	11.44861980858097	
240	70.48361764236459	390.0	10.7268017855077	
240	119.87663498313829	390.0	10.422336718571321	
240	155.22558380227875	390.0	11.062338767290306	
240	30.0	386.3643466088433	10.675643610264835	
240	80.62296856659529	30.0	10.468324855672202	
240	120.06682403673186	30.0	10.406897485022691	
240	155.01359653071705	30.0	11.07564785914694	
240	30.0	33.491329624072	10.73173703007875	
240	180.0	71.02157081818338	11.441596013162878	
241	40.10010406502083	390.0	10.735757456177549	
241	81.20529451086192	390.0	10.72167686849733	
241	130.32947071060627	390.0	10.452835727467987	
241	166.28742398916998	390.0	11.06184018689123	
241	180.0	348.9728837771861	11.443724965616944	
241	50.921433534086574	30.0	10.65564802981976	
241	91.07228976099672	30.0	10.449321194401437	
241	130.50644000945212	30.0	10.43961597272027	
241	166.11521129374984	30.0	11.101614763032774	
241	180.0	82.45767024678955	11.436099428606166	
241	229.9189928861989	210.0	10.225362198097356	
241	261.9076938549148	210.0	10.690463280061001	
241	305.28440538588865	210.0	10.91026021236882	
241	357.580204516282	210.0	11.016169475764492	
241	410.1849535751253	210.0	11.491110800290665	
242	240.14079614711045	210.0	10.221803260911555	
242	272.60297226136606	210.0	10.695278406451287	
242	316.1992657367449	210.0	10.914860350856237	
242	368.60428658702546	210.0	11.024082070743502	
242	421.67675692308967	210.0	11.491803347964371	
242	50.78376997867292	390.0	10.683665913652094	
242	91.92406754127487	390.0	10.718773030412947	
242	140.809464206122	390.0	10.479993495515725	
242	180.0	378.66923851866807	10.980816157908857	
242	180.0	337.53185451138825	11.441029265797841	
242	61.506791709775484	30.0	10.585358175688908	
242	101.5132235383198	30.0	10.44093377732308	
242	140.97875659418054	30.0	10.472316584728416	
242	180.0	41.33325054561453	11.096246988041951	
242	180.0	93.89085556018583	11.433185313396285	
243	180.0	367.7396211727526	10.929617345915473	
243	180.0	326.0947487507931	11.437105760595143	
243	180.0	52.41213213681638	11.078881591201851	
243	180.0	105.31958827305174	11.428732712865907	
243	61.43298052955665	390.0	10.649210550883732	
243	102.6414298492553	390.0	10.717362307980444	
243	151.4277058780098	390.0	10.61824167188779	
243	250.36993083454615	210.0	10.229134687435712	
243	283.3037808591685	210.0	10.700808597802457	
243	327.11851162729437	210.0	10.919245890549481	
243	379.6359314627465	210.0	11.031644875721065	
243	433.16906854295047	210.0	11.492311619860807	
243	72.04378723643296	30.0	10.536995526657476	
243	111.95310973032315	30.0	10.439886192003339	
243	151.59681483871137	30.0	10.61805824453083	
244	260.61267564069647	210.0	10.242744806150338	
244	294.01055807496823	210.0	10.706777215799724	
244	338.04197343587816	210.0	10.923461808583813	
244	390.6748138605383	210.0	11.038882397791763	
244	444.66173673198534	210.0	11.492668189034895	
244	72.0597969027779	390.0	10.626816373221251	
244	113.36871724994474	390.0	10.727287400689436	
244	162.1175420561344	390.0	10.689836178124603	
244	180.0	356.8411921724079	10.898429000344706	
244	180.0	314.6592090625603	11.435539688232762	
244	180.0	63.47946901267162	11.06733687585524	
244	180.0	116.74664708032176	11.42705880727003	
244	82.54799549694144	30.0	10.50420826050848	
244	122.41184802971556	30.0	10.458738299392412	
244	162.32690305156396	30.0	10.73008821285259	
245	180.0	74.53966141201036	11.06019239933874	
245	180.0	128.1701808540576	11.423533773735842	
245	93.03260179345209	30.0	10.484606296510652	
245	132.89888044286693	30.0	10.487032413151368	
245	173.14271274327106	30.0	10.815809691707111	
245	180.0	345.96032423758	10.880867934827894	
245	180.0	303.22673901315443	11.4324700494059	
245	270.872523241378	210.0	10.259847600681578	
245	304.72355404410877	210.0	10.712995969140552	
245	348.96951486836537	210.0	10.927541432487201	
245	401.7206313449014	210.0	11.045817484363132	
245	456.1546356496563	210.0	11.492898917670946	
245	82.67378099304243	390.0	10.613984090264521	
245	124.10863825506776	390.0	10.739921005123017	
245	172.89446886029071	390.0	10.776926804156304	
246	103.50786956881437	30.0	10.475267775362283	
246	143.4177056544334	30.0	10.518825211566492	
246	281.15126349414845	210.0	10.278740252770405	
246	315.44289124641085	210.0	10.719337202302105	
246	359.90102441145376	210.0	10.9315095430884	
246	412.7731025082894	210.0	11.052471163388008	
246	467.647659876305	210.0	11.493024226648677	
246	180.0	383.26298540193073	10.84254573777857	
246	180.0	335.08799745714015	10.872326780439815	
246	180.0	291.79500868569835	11.43173032745607	
246	93.28180447740093	390.0	10.608023484358498	
246	134.86474807375978	390.0	10.756109818692034	
246	180.0	47.74190920078329	10.754075078641279	
246	180.0	85.59577958323837	11.056118171228006	
246	180.0	139.59295102453146	11.422770170473866	
247	103.88902198759126	390.0	10.607217510190345	
247	145.65400511906066	390.0	10.78925704530087	
247	291.4496420061207	210.0	10.298378511972258	
247	326.16860615906944	210.0	10.725714912658594	
247	370.836409041003	210.0	10.935384629549192	
247	423.8319651313096	210.0	11.058862623020177	
247	479.1407199869134	210.0	11.493060110608377	
247	113.98135569557259	30.0	10.473486126758214	
247	154.03742296367466	30.0	10.619717309241253	
247	180.0	58.44091867772138	10.69900947693809	
247	180.0	96.65021604212359	11.054436458885224	
247	180.0	151.01505319839728	11.42210217386583	
247	180.0	372.4302567095943	10.83272869233644	
