t	id	d	v	
2737	d969d69b-e2d3-4caa-b08c-a2b22e3f83cb	-303.25771948419737	3.550444466966928
2737	1e38649b-30f1-4d6c-93aa-1737410d1c00	-289.76720650278645	3.855886701442996
2737	c2fc451d-5afb-446a-b0b5-0406398abb7f	-275.8716414683258	4.150534815377844
2737	064d33c1-7e07-4be8-8ceb-404077a55115	-261.5699771841607	4.433683402306547
2737	0d7ce4b7-4611-43ec-93dc-59c833851ae1	-246.8615485351948	4.705338905780283
2737	d6f5ca95-2b7e-49c9-a830-07da43b14a74	-231.745545830595	4.965986930098613
2737	18c19672-05b8-4647-8892-d1b2f3502ae9	-216.22183841786273	5.215171270473906
2737	052e13e2-dd86-4b5f-80c4-a8bc5b8c3dd1	-200.29382655700522	5.4499012921107175
2737	1e36b5f2-a613-4efa-a2be-4464c0de7dad	-183.9713317579483	5.665631305956049
2737	d3b1ee50-c30a-4855-88ec-bd45bd454a70	-167.2705737116089	5.859621949721743
2737	990da698-f604-4e17-a0ac-870e29ae4481	-150.21022827104878	6.033784038320431
2737	ebba1dd7-8323-4356-83cd-85d120a3e13d	-132.80489936936715	6.195179167782972
2737	68ba1a00-b72a-4187-afb7-bb632e51df18	-115.26339941592506	6.1491979251116735
2737	f7df4b7c-5a2a-45f3-a296-b8b65f5227d5	-97.6584841468589	6.125478632257319
2737	0f31557d-eb32-416e-a67e-616444e00415	-80.45188342508051	5.677265803075109
2737	b79ff6f8-938f-4e28-8df1-6a52794ffd73	-63.44051700192916	5.579601902491239
2737	ec53b685-cd10-4694-9a2e-d97eebb4c12d	-46.748650185228264	5.369405939487777
2737	2e203117-546b-4f51-a522-2948babf2c73	-31.211088849556074	4.379299622111663
2737	e29d90af-0b87-4ac6-8dfd-652f6680d641	-16.30077551377202	3.9548154577537664
2737	df4cfcd2-cce6-4f1a-9216-b7c5f82e96b6	-1.7876669150534878	3.963964615378704
2737	6efb91cc-ce07-4af1-b40a-759a0b17db70	-735.6547677829275	0.0
2737	ac1a6099-9a04-4568-8c3d-92b7dffb2dd9	-726.4698811878261	0.0
2737	58ef50aa-07ea-4178-998b-245725181a9a	-717.2596817012129	0.0
2737	b2b09731-ec97-474f-b667-9818031f9745	-708.098124854823	0.0
2737	90b3e74c-410a-4406-bab0-4e2f8a94a39c	-698.9017034101971	0.0
2737	39733f21-99db-4345-80f3-a8c48679374c	-689.6965734851269	0.0
2737	ca6882b8-64d1-408e-901e-9ab43a451d95	-680.5347733411637	0.0
2737	234ce838-dfb9-4fce-b437-54b6dca7ecf0	-671.3532714910687	0.0
2737	7b79c137-259d-469e-becc-9e2c6c3ef602	-662.1366293813624	0.0
2737	fa88fe20-2e26-4e21-a59c-4889840b6e9f	-652.9497999919697	0.0
2737	20079a9a-2a31-4d95-b5af-de85bc476260	-643.7883844507082	0.0
2737	7701227a-1729-4f06-a95c-0756eaaeb1c8	-634.6068278995857	0.0
2737	18697852-4ecb-4bdd-82ed-e7b7946a95dc	-625.3921605644206	0.0
2737	766cd31a-5b20-40f8-a756-e2c6567b9253	-616.1996771301141	0.0
2737	24e082ac-092e-418b-87b9-bf345de5ceb6	-607.037964793862	0.0
2737	146ee301-c2d3-4caf-af4e-68d9eb8d9b4d	-597.8595652198203	0.0
2737	c53c94ae-4544-4971-ac67-0b3e3caba786	-588.6468802917904	0.0
2737	a18c787b-d687-4156-b434-08ffc905fc1c	-579.4563599190012	0.0
2737	a823a1af-0392-463c-8ae8-198ac1f16aa1	-570.2944375863628	0.0
2737	5924a9f6-db61-4da5-b883-a8a4b689eeb0	191.4670021617128	9.43567351556565
2737	f884cfff-9a29-42bc-8d5c-a820dc0d83f1	223.55267041601803	8.727699175400518
2737	03aa4524-995b-40dd-ae74-894c0d7cdbf8	246.65076817264435	9.487829416658112
2737	89a8b071-639d-402e-81d0-09217e63e4d3	276.0103618998228	9.692080852035588
2737	81ce6e6e-d375-4386-abc9-6345af637bde	306.9363667207524	9.890000435247929
2737	8cdc3e8e-ad57-48f3-aa0b-7ce17692d647	341.18257842351466	9.858125667620593
2737	d61e6db4-abbd-4910-90a3-88b060d93d58	373.54624170997135	10.067743589063003
2737	0303f268-c981-46ec-b886-324969602bd2	407.24885310339835	10.142612139332364
2737	9091a405-49a1-4e32-a189-e82399b0d7cf	445.05460109647447	8.607327448057587
2737	2e3e5617-077f-4e01-aa9c-081d431e435a	472.7912575869019	5.398032800849586
2737	e0be9c7c-b1da-466b-889b-71c5bc228056	491.12603281585325	2.2157486838112987
2737	fc52e389-5236-471b-9923-8b5b1ef63042	503.3161800498832	0.0
2737	8f870899-d966-4514-ac79-510120c95f7d	512.484050873979	0.0
2737	5d3ad36d-0c23-48f8-9558-6478bdfd5b28	521.7082422333739	0.0
2737	5f328032-bed1-4878-ab3e-afd2a79f0791	530.8741979750096	0.0
2737	7109fdad-72c8-4e5f-9e26-c196e199cb73	540.1008702949475	0.0
2737	f7d306d9-bd99-421a-9d4d-01e006c2be51	549.267506228101	0.0
2737	8d87829c-a9bd-40f2-b2f0-5bf61c1cc11e	558.4800036514492	0.0
2737	08cc5f88-2f20-4468-a4cb-f762bf59155c	567.6521950401798	0.0
2737	09ea4c9b-fdd8-428e-a194-f5f55a199dd6	576.8362337187535	0.0
2737	80a01866-1683-405e-8b3f-c90e70d2fb79	586.0245276106417	0.0
2737	a19395e0-b09b-46fa-a8ff-eb20c023c389	595.187073490762	0.0
2737	3888a019-1002-402c-ac5e-ff83b0649033	604.4035884803031	0.0
2737	1101d09c-28a8-4921-b598-a6df611abb30	613.5713481506226	0.0
2737	6fa878ba-f071-44b9-a254-9f6b1d5b193d	622.7502890752419	0.0
2737	3f239e03-7f65-4fef-8965-50d26ee311f6	631.9494236049096	0.0
2737	cb92b107-e570-4ba1-bea4-a28caca6306c	641.1120655750167	0.0
2737	c6a36d8f-7991-40b6-aed4-c5806327372f	650.3195941639341	0.0
2737	e99b2cf0-160f-4c16-bb58-972b62051558	659.4969033805146	0.0
2737	4662aade-4d15-4fb4-a316-03e661b61575	668.6757758958895	0.0
2737	fefad522-f804-4c99-9022-8efe173192be	677.8609576338307	0.0
2737	5c2bbe5e-97ba-4c4a-b400-4970ca8a2a1f	687.0312491703118	0.0
2737	6824a677-f291-4e87-a59e-77b02ecd1ed3	696.2298959725681	0.0
2737	b9947673-1ddb-4701-9764-041179b37915	705.3927267617238	0.0
2737	000b69e7-cdb9-4cc4-8876-d701dffe5d5f	714.575093677339	0.0
2737	1aaf30aa-0101-4732-8d6d-b5ebbfed85a9	723.7989512748355	0.0
2737	d47d5737-61d5-456d-894d-0a5dc5a58a49	733.0114168392388	0.0
2737	2823e57c-ae84-49fa-b8c5-ef48cef21e91	742.1897995242605	0.0
2738	5924a9f6-db61-4da5-b883-a8a4b689eeb0	200.82373073325346	9.356728571540634
2738	f884cfff-9a29-42bc-8d5c-a820dc0d83f1	232.3732038200926	8.820533404074526
2738	03aa4524-995b-40dd-ae74-894c0d7cdbf8	256.15774586393206	9.50697769128773
2738	89a8b071-639d-402e-81d0-09217e63e4d3	285.7184019278293	9.70804002800647
2738	81ce6e6e-d375-4386-abc9-6345af637bde	316.8340474354519	9.897680714699458
2738	8cdc3e8e-ad57-48f3-aa0b-7ce17692d647	351.0567210949954	9.874142671480707
2738	d61e6db4-abbd-4910-90a3-88b060d93d58	383.5874327125416	10.041191002570207
2738	0303f268-c981-46ec-b886-324969602bd2	417.1454272417465	9.896574138348194
2738	9091a405-49a1-4e32-a189-e82399b0d7cf	452.69229160282123	7.6376905063467415
2738	2e3e5617-077f-4e01-aa9c-081d431e435a	476.97508613852096	4.183828551619068
2738	e0be9c7c-b1da-466b-889b-71c5bc228056	492.54170104610296	1.4156682302497214
2738	fc52e389-5236-471b-9923-8b5b1ef63042	503.3161800498832	0.0
2738	8f870899-d966-4514-ac79-510120c95f7d	512.484050873979	0.0
2738	5d3ad36d-0c23-48f8-9558-6478bdfd5b28	521.7082422333739	0.0
2738	5f328032-bed1-4878-ab3e-afd2a79f0791	530.8741979750096	0.0
2738	7109fdad-72c8-4e5f-9e26-c196e199cb73	540.1008702949475	0.0
2738	f7d306d9-bd99-421a-9d4d-01e006c2be51	549.267506228101	0.0
2738	8d87829c-a9bd-40f2-b2f0-5bf61c1cc11e	558.4800036514492	0.0
2738	08cc5f88-2f20-4468-a4cb-f762bf59155c	567.6521950401798	0.0
2738	09ea4c9b-fdd8-428e-a194-f5f55a199dd6	576.8362337187535	0.0
2738	80a01866-1683-405e-8b3f-c90e70d2fb79	586.0245276106417	0.0
2738	a19395e0-b09b-46fa-a8ff-eb20c023c389	595.187073490762	0.0
2738	3888a019-1002-402c-ac5e-ff83b0649033	604.4035884803031	0.0
2738	1101d09c-28a8-4921-b598-a6df611abb30	613.5713481506226	0.0
2738	6fa878ba-f071-44b9-a254-9f6b1d5b193d	622.7502890752419	0.0
2738	3f239e03-7f65-4fef-8965-50d26ee311f6	631.9494236049096	0.0
2738	cb92b107-e570-4ba1-bea4-a28caca6306c	641.1120655750167	0.0
2738	c6a36d8f-7991-40b6-aed4-c5806327372f	650.3195941639341	0.0
2738	e99b2cf0-160f-4c16-bb58-972b62051558	659.4969033805146	0.0
2738	4662aade-4d15-4fb4-a316-03e661b61575	668.6757758958895	0.0
2738	fefad522-f804-4c99-9022-8efe173192be	677.8609576338307	0.0
2738	5c2bbe5e-97ba-4c4a-b400-4970ca8a2a1f	687.0312491703118	0.0
2738	6824a677-f291-4e87-a59e-77b02ecd1ed3	696.2298959725681	0.0
2738	b9947673-1ddb-4701-9764-041179b37915	705.3927267617238	0.0
2738	000b69e7-cdb9-4cc4-8876-d701dffe5d5f	714.575093677339	0.0
2738	1aaf30aa-0101-4732-8d6d-b5ebbfed85a9	723.7989512748355	0.0
2738	d47d5737-61d5-456d-894d-0a5dc5a58a49	733.0114168392388	0.0
2738	2823e57c-ae84-49fa-b8c5-ef48cef21e91	742.1897995242605	0.0
2738	dc31d961-a091-4fcb-9462-5d7a22a83435	7.031881477694081	4.068050797461906
2738	76efaf57-4d6a-4f12-bd16-e7b3fbb88100	34.40059578977009	7.940531774312971
2738	18898c98-0c71-4022-8de5-8b6acea07652	74.26800269270812	9.40505361208426
2738	9ff7d5b1-aa88-4bca-94b1-de0557dc473f	113.62543177407801	8.873913599024432
2738	02ac8885-e652-48a3-80e1-96c2ac0c3293	139.3589617563414	9.225770491024283
2738	865e14f0-b58d-458e-aced-c62d6e370e6b	167.27171695966098	9.737858303867906
2738	b32d1ceb-b56d-4e4c-90d2-b53743e5046c	-555.8867553353178	0.0
2738	aa67455b-43ae-4147-a56d-85ce46b50c6c	-546.7209011887813	0.0
2738	fdf38317-96cb-4d64-a389-dedd6d98030a	-537.5032377595074	0.0
2738	8a0f38e2-a95a-4d5a-ae6f-9c2e2256ef5a	-528.3411806488966	0.0
2738	41e25ac5-4e6d-493e-8293-176894045b9c	-519.1453359144896	0.0
2738	4b3fc658-6df5-469e-b082-0560c97979ac	-509.9651304545986	0.0
2738	2c9cd52f-eaee-4ffc-8fb9-c46f273dc498	-500.7922571820495	0.0
2738	c79f1fe6-a3a0-41c9-a5fa-b6232a538343	-491.5698818551273	0.0
2738	955172e4-4cd2-478b-99fe-ca809c13428e	-482.4075920546984	0.0
2738	d0299af7-65dc-4d20-8df1-dfdf14790de8	-473.2158191485367	0.0
2738	501ff1cf-7a8d-4804-9c09-400408b23171	-464.0194397760895	0.0
2738	2a1906b0-1f15-43ab-8541-1d7a681cd03e	-454.8562506164526	0.0
2738	c64322a1-74f2-4701-896e-43983b71e7dd	-445.652904466309	0.0
2738	6baeb347-28c0-4caf-8502-68fad85d7f15	-436.46760400428474	0.0
2738	c44fe5e8-8baa-4d8a-aa2c-4e195997e90a	-426.75976160292834	0.5433373893385833
2738	5fb6c154-9b47-4a5e-b09f-ced9b8cb454d	-416.69302742737165	0.8784419153333887
2738	42b8be10-0e44-4707-b09d-002324790d8b	-406.6479746749052	0.8651306226382073
2738	dd6e5728-aa6d-40c8-8f24-d641e44f27c2	-396.03440270612487	1.3720634418612838
2738	886a948f-82bb-413c-8fd2-5a31de84c7a5	-385.2067703711264	1.6025765588834038
2738	cc33948c-b615-48a7-ab34-a74d863cb7d8	-374.051978445487	1.9117902406237524
2738	7885c0c6-bc67-4a13-9e1a-b702b1f31c12	-362.5568160637362	2.2222561427506218
2738	c12564c3-2105-4df5-96c3-0c682de9c040	-350.7013983369415	2.538656869716818
2738	460d7fc8-696a-4b90-bdba-1b3a218bbe80	-338.47374082452933	2.8552343618922413
2738	4b2a7239-1556-4e73-993a-2a614d92fb61	-325.8652021774589	3.1684562686904822
2738	946e267c-85e8-4f98-a375-94cffd3f0a94	-312.8697711075643	3.475497053795621
2738	d969d69b-e2d3-4caa-b08c-a2b22e3f83cb	-299.4835443906167	3.774175093580633
2738	1e38649b-30f1-4d6c-93aa-1737410d1c00	-285.7041812873707	4.0630252154157525
2738	c2fc451d-5afb-446a-b0b5-0406398abb7f	-271.5303162432019	4.341325225123881
2738	064d33c1-7e07-4be8-8ceb-404077a55115	-256.96099696557496	4.608980218585705
2738	0d7ce4b7-4611-43ec-93dc-59c833851ae1	-241.99521688939745	4.86633164579733
2738	d6f5ca95-2b7e-49c9-a830-07da43b14a74	-226.6324467515717	5.11309907902325
2738	18c19672-05b8-4647-8892-d1b2f3502ae9	-210.87474021985645	5.347098198006231
2738	052e13e2-dd86-4b5f-80c4-a8bc5b8c3dd1	-194.72915031804678	5.564676238958439
2738	1e36b5f2-a613-4efa-a2be-4464c0de7dad	-178.20827681270464	5.763054945243662
2738	d3b1ee50-c30a-4855-88ec-bd45bd454a70	-161.32781460517526	5.942759106433616
2738	990da698-f604-4e17-a0ac-870e29ae4481	-144.10170140936214	6.1085268616866
2738	ebba1dd7-8323-4356-83cd-85d120a3e13d	-126.67350200531634	6.131397364050834
2738	68ba1a00-b72a-4187-afb7-bb632e51df18	-109.13756174073252	6.1258376751925105
2738	f7df4b7c-5a2a-45f3-a296-b8b65f5227d5	-91.86576241111347	5.792721735745427
2738	0f31557d-eb32-416e-a67e-616444e00415	-74.76685588739555	5.685027537684931
2738	b79ff6f8-938f-4e28-8df1-6a52794ffd73	-57.93940734734338	5.501109654585793
2738	ec53b685-cd10-4694-9a2e-d97eebb4c12d	-42.22544500152424	4.5232051837039755
2738	2e203117-546b-4f51-a522-2948babf2c73	-26.945458944029507	4.265629905526522
2738	e29d90af-0b87-4ac6-8dfd-652f6680d641	-12.146113838025155	4.154661675746834
2738	df4cfcd2-cce6-4f1a-9216-b7c5f82e96b6	-1.7876669150534878	0.0
2738	6efb91cc-ce07-4af1-b40a-759a0b17db70	-735.6547677829275	0.0
2738	ac1a6099-9a04-4568-8c3d-92b7dffb2dd9	-726.4698811878261	0.0
2738	58ef50aa-07ea-4178-998b-245725181a9a	-717.2596817012129	0.0
2738	b2b09731-ec97-474f-b667-9818031f9745	-708.098124854823	0.0
2738	90b3e74c-410a-4406-bab0-4e2f8a94a39c	-698.9017034101971	0.0
2738	39733f21-99db-4345-80f3-a8c48679374c	-689.6965734851269	0.0
2738	ca6882b8-64d1-408e-901e-9ab43a451d95	-680.5347733411637	0.0
2738	234ce838-dfb9-4fce-b437-54b6dca7ecf0	-671.3532714910687	0.0
2738	7b79c137-259d-469e-becc-9e2c6c3ef602	-662.1366293813624	0.0
2738	fa88fe20-2e26-4e21-a59c-4889840b6e9f	-652.9497999919697	0.0
2738	20079a9a-2a31-4d95-b5af-de85bc476260	-643.7883844507082	0.0
2738	7701227a-1729-4f06-a95c-0756eaaeb1c8	-634.6068278995857	0.0
2738	18697852-4ecb-4bdd-82ed-e7b7946a95dc	-625.3921605644206	0.0
2738	766cd31a-5b20-40f8-a756-e2c6567b9253	-616.1996771301141	0.0
2738	24e082ac-092e-418b-87b9-bf345de5ceb6	-607.037964793862	0.0
2738	146ee301-c2d3-4caf-af4e-68d9eb8d9b4d	-597.8595652198203	0.0
2738	c53c94ae-4544-4971-ac67-0b3e3caba786	-588.6468802917904	0.0
2738	a18c787b-d687-4156-b434-08ffc905fc1c	-579.4563599190012	0.0
2738	a823a1af-0392-463c-8ae8-198ac1f16aa1	-570.2944375863628	0.0
2739	dc31d961-a091-4fcb-9462-5d7a22a83435	12.269551614920555	5.237670137226487
2739	76efaf57-4d6a-4f12-bd16-e7b3fbb88100	42.93350990422113	8.532914114451033
2739	18898c98-0c71-4022-8de5-8b6acea07652	83.81073191523579	9.542729222527676
2739	9ff7d5b1-aa88-4bca-94b1-de0557dc473f	122.56572661650549	8.94029484242748
2739	02ac8885-e652-48a3-80e1-96c2ac0c3293	148.6882485642285	9.329286807887133
2739	6efb91cc-ce07-4af1-b40a-759a0b17db70	-735.6547677829275	0.0
2739	ac1a6099-9a04-4568-8c3d-92b7dffb2dd9	-726.4698811878261	0.0
2739	58ef50aa-07ea-4178-998b-245725181a9a	-717.2596817012129	0.0
2739	b2b09731-ec97-474f-b667-9818031f9745	-708.098124854823	0.0
2739	90b3e74c-410a-4406-bab0-4e2f8a94a39c	-698.9017034101971	0.0
2739	39733f21-99db-4345-80f3-a8c48679374c	-689.6965734851269	0.0
2739	ca6882b8-64d1-408e-901e-9ab43a451d95	-680.5347733411637	0.0
2739	234ce838-dfb9-4fce-b437-54b6dca7ecf0	-671.3532714910687	0.0
2739	7b79c137-259d-469e-becc-9e2c6c3ef602	-662.1366293813624	0.0
2739	fa88fe20-2e26-4e21-a59c-4889840b6e9f	-652.9497999919697	0.0
2739	20079a9a-2a31-4d95-b5af-de85bc476260	-643.7883844507082	0.0
2739	7701227a-1729-4f06-a95c-0756eaaeb1c8	-634.6068278995857	0.0
2739	18697852-4ecb-4bdd-82ed-e7b7946a95dc	-625.3921605644206	0.0
2739	766cd31a-5b20-40f8-a756-e2c6567b9253	-616.1996771301141	0.0
2739	24e082ac-092e-418b-87b9-bf345de5ceb6	-607.037964793862	0.0
2739	146ee301-c2d3-4caf-af4e-68d9eb8d9b4d	-597.8595652198203	0.0
2739	c53c94ae-4544-4971-ac67-0b3e3caba786	-588.6468802917904	0.0
2739	a18c787b-d687-4156-b434-08ffc905fc1c	-579.4563599190012	0.0
2739	a823a1af-0392-463c-8ae8-198ac1f16aa1	-570.2944375863628	0.0
2739	b32d1ceb-b56d-4e4c-90d2-b53743e5046c	-555.8867553353178	0.0
2739	aa67455b-43ae-4147-a56d-85ce46b50c6c	-546.7209011887813	0.0
2739	fdf38317-96cb-4d64-a389-dedd6d98030a	-537.5032377595074	0.0
2739	8a0f38e2-a95a-4d5a-ae6f-9c2e2256ef5a	-528.3411806488966	0.0
2739	41e25ac5-4e6d-493e-8293-176894045b9c	-519.1453359144896	0.0
2739	4b3fc658-6df5-469e-b082-0560c97979ac	-509.9651304545986	0.0
2739	2c9cd52f-eaee-4ffc-8fb9-c46f273dc498	-500.7922571820495	0.0
2739	c79f1fe6-a3a0-41c9-a5fa-b6232a538343	-491.5698818551273	0.0
2739	955172e4-4cd2-478b-99fe-ca809c13428e	-482.4075920546984	0.0
2739	d0299af7-65dc-4d20-8df1-dfdf14790de8	-473.2158191485367	0.0
2739	501ff1cf-7a8d-4804-9c09-400408b23171	-464.0194397760895	0.0
2739	2a1906b0-1f15-43ab-8541-1d7a681cd03e	-454.8562506164526	0.0
2739	c64322a1-74f2-4701-896e-43983b71e7dd	-445.652904466309	0.0
2739	6baeb347-28c0-4caf-8502-68fad85d7f15	-435.9427022843942	0.5249017198905012
2739	c44fe5e8-8baa-4d8a-aa2c-4e195997e90a	-425.87437144560926	0.8853901573191038
2739	5fb6c154-9b47-4a5e-b09f-ced9b8cb454d	-415.9160898668092	0.7769375605624436
2739	42b8be10-0e44-4707-b09d-002324790d8b	-405.2731287253015	1.374845949603713
2739	dd6e5728-aa6d-40c8-8f24-d641e44f27c2	-394.453064564807	1.5813381413178533
2739	886a948f-82bb-413c-8fd2-5a31de84c7a5	-383.32303396329974	1.883736407826697
2739	cc33948c-b615-48a7-ab34-a74d863cb7d8	-371.8687891088051	2.183189336681914
2739	7885c0c6-bc67-4a13-9e1a-b702b1f31c12	-360.0659746231282	2.4908414406079675
2739	c12564c3-2105-4df5-96c3-0c682de9c040	-347.9023587616923	2.7990395752491777
2739	460d7fc8-696a-4b90-bdba-1b3a218bbe80	-335.36939587141694	3.1043449531123684
2739	4b2a7239-1556-4e73-993a-2a614d92fb61	-322.4611232495071	3.404078927951775
2739	946e267c-85e8-4f98-a375-94cffd3f0a94	-309.1735571972746	3.696213910289729
2739	d969d69b-e2d3-4caa-b08c-a2b22e3f83cb	-295.50416606678806	3.9793783238286524
2739	1e38649b-30f1-4d6c-93aa-1737410d1c00	-281.45133225718706	4.252849030183678
2739	c2fc451d-5afb-446a-b0b5-0406398abb7f	-267.0138622022215	4.516454040980392
2739	064d33c1-7e07-4be8-8ceb-404077a55115	-252.1905784836186	4.770418481956379
2739	0d7ce4b7-4611-43ec-93dc-59c833851ae1	-236.98065277695878	5.014564112438704
2739	d6f5ca95-2b7e-49c9-a830-07da43b14a74	-221.3851636418451	5.247283109726629
2739	18c19672-05b8-4647-8892-d1b2f3502ae9	-205.4090743022042	5.4656659176521885
2739	052e13e2-dd86-4b5f-80c4-a8bc5b8c3dd1	-189.06204157067702	5.667108747369784
2739	1e36b5f2-a613-4efa-a2be-4464c0de7dad	-172.35699120296943	5.851285609735158
2739	d3b1ee50-c30a-4855-88ec-bd45bd454a70	-155.30660432812851	6.021210277046768
2739	990da698-f604-4e17-a0ac-870e29ae4481	-138.00996818638816	6.091733222974
2739	ebba1dd7-8323-4356-83cd-85d120a3e13d	-120.5621592757657	6.111342729550615
2739	68ba1a00-b72a-4187-afb7-bb632e51df18	-103.26104516817101	5.876516572561469
2739	f7df4b7c-5a2a-45f3-a296-b8b65f5227d5	-86.0983887322035	5.76737367890993
2739	0f31557d-eb32-416e-a67e-616444e00415	-69.16035046141475	5.606505425980841
2739	b79ff6f8-938f-4e28-8df1-6a52794ffd73	-53.285497236173235	4.653910111170101
2739	ec53b685-cd10-4694-9a2e-d97eebb4c12d	-37.686471597437965	4.538973404086311
2739	2e203117-546b-4f51-a522-2948babf2c73	-22.602052543878596	4.3434064001508785
2739	e29d90af-0b87-4ac6-8dfd-652f6680d641	-12.146113838025155	0.0
2739	df4cfcd2-cce6-4f1a-9216-b7c5f82e96b6	-0.318030458856593	1.4696364561968736
2739	865e14f0-b58d-458e-aced-c62d6e370e6b	189.1503685250417	8.565526645539592
2739	5924a9f6-db61-4da5-b883-a8a4b689eeb0	210.14092837915757	9.317197645904116
2739	f884cfff-9a29-42bc-8d5c-a820dc0d83f1	241.27649924403306	8.903295423940442
2739	03aa4524-995b-40dd-ae74-894c0d7cdbf8	265.68500280625096	9.527256942318866
2739	89a8b071-639d-402e-81d0-09217e63e4d3	295.44212106767804	9.72371913984874
2739	81ce6e6e-d375-4386-abc9-6345af637bde	326.7385732507689	9.90452581531697
2739	8cdc3e8e-ad57-48f3-aa0b-7ce17692d647	360.93916374477044	9.882442649775026
2739	d61e6db4-abbd-4910-90a3-88b060d93d58	393.56342164327384	9.975988930732195
2739	0303f268-c981-46ec-b886-324969602bd2	426.60376766553765	9.458340423791146
2739	9091a405-49a1-4e32-a189-e82399b0d7cf	459.1402724378357	6.447980835014442
2739	2e3e5617-077f-4e01-aa9c-081d431e435a	480.0278639268165	3.0527777882955403
2739	e0be9c7c-b1da-466b-889b-71c5bc228056	493.3559943394945	0.8142932933915568
2739	fc52e389-5236-471b-9923-8b5b1ef63042	503.3161800498832	0.0
2739	8f870899-d966-4514-ac79-510120c95f7d	512.484050873979	0.0
2739	5d3ad36d-0c23-48f8-9558-6478bdfd5b28	521.7082422333739	0.0
2739	5f328032-bed1-4878-ab3e-afd2a79f0791	530.8741979750096	0.0
2739	7109fdad-72c8-4e5f-9e26-c196e199cb73	540.1008702949475	0.0
2739	f7d306d9-bd99-421a-9d4d-01e006c2be51	549.267506228101	0.0
2739	8d87829c-a9bd-40f2-b2f0-5bf61c1cc11e	558.4800036514492	0.0
2739	08cc5f88-2f20-4468-a4cb-f762bf59155c	567.6521950401798	0.0
2739	09ea4c9b-fdd8-428e-a194-f5f55a199dd6	576.8362337187535	0.0
2739	80a01866-1683-405e-8b3f-c90e70d2fb79	586.0245276106417	0.0
2739	a19395e0-b09b-46fa-a8ff-eb20c023c389	595.187073490762	0.0
2739	3888a019-1002-402c-ac5e-ff83b0649033	604.4035884803031	0.0
2739	1101d09c-28a8-4921-b598-a6df611abb30	613.5713481506226	0.0
2739	6fa878ba-f071-44b9-a254-9f6b1d5b193d	622.7502890752419	0.0
2739	3f239e03-7f65-4fef-8965-50d26ee311f6	631.9494236049096	0.0
2739	cb92b107-e570-4ba1-bea4-a28caca6306c	641.1120655750167	0.0
2739	c6a36d8f-7991-40b6-aed4-c5806327372f	650.3195941639341	0.0
2739	e99b2cf0-160f-4c16-bb58-972b62051558	659.4969033805146	0.0
2739	4662aade-4d15-4fb4-a316-03e661b61575	668.6757758958895	0.0
2739	fefad522-f804-4c99-9022-8efe173192be	677.8609576338307	0.0
2739	5c2bbe5e-97ba-4c4a-b400-4970ca8a2a1f	687.0312491703118	0.0
2739	6824a677-f291-4e87-a59e-77b02ecd1ed3	696.2298959725681	0.0
2739	b9947673-1ddb-4701-9764-041179b37915	705.3927267617238	0.0
2739	000b69e7-cdb9-4cc4-8876-d701dffe5d5f	714.575093677339	0.0
2739	1aaf30aa-0101-4732-8d6d-b5ebbfed85a9	723.7989512748355	0.0
2739	d47d5737-61d5-456d-894d-0a5dc5a58a49	733.0114168392388	0.0
2739	2823e57c-ae84-49fa-b8c5-ef48cef21e91	742.1897995242605	0.0
2740	df4cfcd2-cce6-4f1a-9216-b7c5f82e96b6	0.0	2.8842296238947203
2740	dc31d961-a091-4fcb-9462-5d7a22a83435	18.535244411636892	6.265692796716323
2740	76efaf57-4d6a-4f12-bd16-e7b3fbb88100	51.934228057419666	9.00071815319852
2740	18898c98-0c71-4022-8de5-8b6acea07652	93.44045405552961	9.629722140293817
2740	9ff7d5b1-aa88-4bca-94b1-de0557dc473f	131.58293278512738	9.017206168621918
2740	02ac8885-e652-48a3-80e1-96c2ac0c3293	158.15987016004743	9.471621595818943
2740	b32d1ceb-b56d-4e4c-90d2-b53743e5046c	-555.8867553353178	0.0
2740	aa67455b-43ae-4147-a56d-85ce46b50c6c	-546.7209011887813	0.0
2740	fdf38317-96cb-4d64-a389-dedd6d98030a	-537.5032377595074	0.0
2740	8a0f38e2-a95a-4d5a-ae6f-9c2e2256ef5a	-528.3411806488966	0.0
2740	41e25ac5-4e6d-493e-8293-176894045b9c	-519.1453359144896	0.0
2740	4b3fc658-6df5-469e-b082-0560c97979ac	-509.9651304545986	0.0
2740	2c9cd52f-eaee-4ffc-8fb9-c46f273dc498	-500.7922571820495	0.0
2740	c79f1fe6-a3a0-41c9-a5fa-b6232a538343	-491.5698818551273	0.0
2740	955172e4-4cd2-478b-99fe-ca809c13428e	-482.4075920546984	0.0
2740	d0299af7-65dc-4d20-8df1-dfdf14790de8	-473.2158191485367	0.0
2740	501ff1cf-7a8d-4804-9c09-400408b23171	-464.0194397760895	0.0
2740	2a1906b0-1f15-43ab-8541-1d7a681cd03e	-454.8562506164526	0.0
2740	c64322a1-74f2-4701-896e-43983b71e7dd	-445.12615015691875	0.5267543093902423
2740	6baeb347-28c0-4caf-8502-68fad85d7f15	-435.05443142410434	0.8882708602898762
2740	c44fe5e8-8baa-4d8a-aa2c-4e195997e90a	-425.2355465550075	0.6388248906017716
2740	5fb6c154-9b47-4a5e-b09f-ced9b8cb454d	-414.5417217040806	1.3743681627286224
2740	42b8be10-0e44-4707-b09d-002324790d8b	-403.7052925391678	1.5678361861337065
